systematic_name,gene,treatment_id,fc_log2,p_value,adj_p_value,regulated
YGR027C;YLR333C,NA,LA,0.174949167,0.514647569,0.754999217,FALSE
YGR054W,YGR054W,LA,0.196080833,0.195684242,0.466831463,FALSE
YGR061C,ADE6,LA,0.07799,0.527820342,0.762799931,FALSE
YGR080W,TWF1,LA,0.022525,0.914555534,0.968923706,FALSE
YGR082W,TOM20,LA,-0.352155,0.118012876,0.354823226,FALSE
YGR083C,GCD2,LA,0.101190833,0.617325989,0.818731471,FALSE
YGR085C;YPR102C,NA,LA,0.626355833,0.018756285,0.122796184,FALSE
YGR086C,PIL1,LA,0.410534167,0.079522924,0.285830788,FALSE
YGR090W,UTP22,LA,0.598535833,0.006815363,0.065084604,FALSE
YGR094W,VAS1,LA,-0.035839167,0.779994003,0.907141286,FALSE
YGR103W,NOP7,LA,0.112269167,0.672401206,0.85103317,FALSE
YGR116W,SPT6,LA,0.040136667,0.761588063,0.897875316,FALSE
YGR118W;YPR132W,NA,LA,0.239716667,0.298015916,0.57773793,FALSE
YGR119C,NUP57,LA,0.3059825,0.172077456,0.434372563,FALSE
YGR123C,PPT1,LA,-0.0860675,0.591599789,0.802928947,FALSE
YGR124W,ASN2,LA,-0.1543175,0.375389859,0.648982655,FALSE
YGR128C,UTP8,LA,0.118913333,0.501577076,0.745786925,FALSE
YGR130C,YGR130C,LA,0.152179167,0.437155893,0.696896031,FALSE
YGR132C,PHB1,LA,-0.534968333,0.103881671,0.331529803,FALSE
YGR135W,PRE9,LA,-0.084760833,0.68748865,0.859683387,FALSE
YGR145W,ENP2,LA,0.6308025,7.64E-04,0.014882953,FALSE
YGR148C,RPL24B,LA,0.196398333,0.339608563,0.617135624,FALSE
YGR155W,CYS4,LA,-0.119069167,0.440711909,0.699392287,FALSE
YGR157W,CHO2,LA,0.825555,1.34E-04,0.004267103,FALSE
YGR159C,NSR1,LA,-0.411688333,0.004523373,0.049411625,FALSE
YGR162W,TIF4631,LA,0.1457825,0.502168002,0.746351398,FALSE
YGR167W,CLC1,LA,-1.106015833,0.001745707,0.026313968,TRUE
YGR173W,RBG2,LA,-0.3620225,0.028881231,0.159038565,FALSE
YGR175C,ERG1,LA,0.389144167,0.118996172,0.35613876,FALSE
YGR178C,PBP1,LA,0.204195,0.392297673,0.662494539,FALSE
YGR180C,RNR4,LA,0.03227,0.857363422,0.944407603,FALSE
YGR185C,TYS1,LA,-0.384469167,0.008680884,0.075530443,FALSE
YGR186W,TFG1,LA,0.244168333,0.196117641,0.467399146,FALSE
YGR187C,HGH1,LA,0.092778333,0.525088617,0.761267089,FALSE
YGR192C,TDH3,LA,-1.110194167,1.13E-04,0.003738772,TRUE
YGR193C,PDX1,LA,-0.4608725,0.013534199,0.099762671,FALSE
YGR200C,ELP2,LA,-0.240073333,0.090552155,0.306442744,FALSE
YGR204W,ADE3,LA,0.3623,0.029170809,0.159992014,FALSE
YGR207C,CIR1,LA,-0.5751475,0.032059592,0.16907231,FALSE
YGR208W,SER2,LA,-0.416641667,0.022842308,0.137975052,FALSE
YGR209C,TRX2,LA,-0.446830833,0.047894843,0.212918583,FALSE
YGR211W,ZPR1,LA,-0.1395975,0.360812449,0.636588734,FALSE
YGR218W,CRM1,LA,0.096065,0.542249392,0.77239925,FALSE
YGR229C,SMI1,LA,-0.170883333,0.512849776,0.753770283,FALSE
YGR231C,PHB2,LA,-0.344163333,0.077945123,0.282615214,FALSE
YGR232W,NAS6,LA,0.021383333,0.892827153,0.960340734,FALSE
YGR234W,YHB1,LA,-0.1947475,0.368204453,0.643021281,FALSE
YGR240C,PFK1,LA,-0.027140833,0.849356498,0.940623279,FALSE
YGR244C,LSC2,LA,-0.4001075,0.044076734,0.20345653,FALSE
YGR253C,PUP2,LA,-0.2177775,0.22183764,0.497224619,FALSE
YGR254W,ENO1,LA,-0.735131667,1.78E-04,0.005273336,FALSE
YGR264C,MES1,LA,0.204901667,0.223845686,0.49917845,FALSE
YGR267C,FOL2,LA,0.17823,0.283829415,0.563656714,FALSE
YGR275W,RTT102,LA,-0.491011667,0.142372247,0.391905149,FALSE
YGR277C,CAB4,LA,-0.142175,0.336722738,0.614936707,FALSE
YGR279C,SCW4,LA,-0.009175,0.969611531,0.990138799,FALSE
YGR282C,BGL2,LA,0.03107,0.848036379,0.940252468,FALSE
YGR284C,ERV29,LA,0.792443333,0.002019254,0.028857659,FALSE
YGR285C,ZUO1,LA,0.061564167,0.746013517,0.890405235,FALSE
YHL011C,PRS3,LA,-0.0348525,0.867130615,0.949247994,FALSE
YHL015W,RPS20,LA,0.2054475,0.451867064,0.707450239,FALSE
YHL021C,AIM17,LA,0.635673333,0.00199422,0.028625568,FALSE
YHL030W,ECM29,LA,0.2133075,0.260134414,0.540238625,FALSE
YHL031C,GOS1,LA,0.616178333,0.009747146,0.081088259,FALSE
YHL033C,RPL8A,LA,-0.179205,0.586072683,0.798865281,FALSE
YHL034C,SBP1,LA,-0.161726667,0.251309426,0.530540523,FALSE
YHR001W,OSH7,LA,0.691150833,0.034332598,0.176110174,FALSE
YHR007C,ERG11,LA,0.4456575,0.089495391,0.30484445,FALSE
YHR008C,SOD2,LA,-0.351636667,0.126377694,0.36803227,FALSE
YHR013C,ARD1,LA,-0.122390833,0.537441794,0.769356233,FALSE
YHR018C,ARG4,LA,0.2854875,0.071844786,0.269966658,FALSE
YHR019C,DED81,LA,-0.2166825,0.110051117,0.341782795,FALSE
YHR020W,YHR020W,LA,0.03814,0.675290164,0.852691615,FALSE
YHR021C;YKL156W,NA,LA,-0.863074167,6.72E-05,0.002507487,FALSE
YHR024C,MAS2,LA,0.22403,0.214195108,0.488623533,FALSE
YHR025W,THR1,LA,-0.11556,0.331481344,0.610057707,FALSE
YHR027C,RPN1,LA,-0.124705,0.174559507,0.437798226,FALSE
YHR029C,YHI9,LA,-0.721465,0.023118266,0.138935509,FALSE
YHR037W,PUT2,LA,-0.126664167,0.536587063,0.768642485,FALSE
YHR039C,MSC7,LA,0.778893333,2.61E-04,0.006995937,FALSE
YHR039C-A,VMA10,LA,-0.806440833,0.044640674,0.205018417,FALSE
YHR042W,NCP1,LA,0.078843333,0.564051435,0.785943216,FALSE
YHR047C,AAP1,LA,0.019395,0.866920201,0.949239033,FALSE
YHR049W,FSH1,LA,-0.390334167,0.006047505,0.060084259,FALSE
YHR052W,CIC1,LA,-0.158863333,0.512491441,0.753363643,FALSE
YHR063C,PAN5,LA,0.134433333,0.432631549,0.693307746,FALSE
YHR064C,SSZ1,LA,-0.44899,4.67E-04,0.010512381,FALSE
YHR065C,RRP3,LA,0.019934167,0.937190708,0.977789824,FALSE
YHR068W,DYS1,LA,-0.155693333,0.198287894,0.47002141,FALSE
YHR069C,RRP4,LA,0.049571667,0.758323891,0.896231874,FALSE
YHR070W,TRM5,LA,-0.1110075,0.547785582,0.775793053,FALSE
YHR072W-A,NOP10,LA,-0.274421667,0.153619801,0.408110824,FALSE
YHR074W,QNS1,LA,0.02755,0.872264458,0.950973798,FALSE
YHR076W,PTC7,LA,-0.033853333,0.850507325,0.941012872,FALSE
YHR089C,GAR1,LA,-0.350611667,0.098705528,0.322236041,FALSE
YHR094C,HXT1,LA,0.627013333,0.038174347,0.187695945,FALSE
YHR098C,SFB3,LA,-0.033004167,0.728186623,0.882230239,FALSE
YHR104W,GRE3,LA,-0.006675,0.970670325,0.990285198,FALSE
YHR107C,CDC12,LA,-0.137243333,0.266095075,0.546557655,FALSE
YHR108W,GGA2,LA,0.06038,0.657789695,0.842968665,FALSE
YHR114W,BZZ1,LA,0.092541667,0.632712482,0.827911014,FALSE
YHR128W,FUR1,LA,-0.209876667,0.213243447,0.487675342,FALSE
YHR143W-A,RPC10,LA,-0.966470833,2.09E-05,0.00101152,FALSE
YHR146W,CRP1,LA,0.257219167,0.178817051,0.44394464,FALSE
YHR158C,KEL1,LA,0.306098333,0.054338946,0.229050388,FALSE
YHR163W,SOL3,LA,-0.2314875,0.156016078,0.411679675,FALSE
YHR170W,NMD3,LA,0.053658333,0.634216661,0.829117366,FALSE
YHR174W,ENO2,LA,0.372693333,0.105844241,0.334237484,FALSE
YHR179W,OYE2,LA,0.3114625,0.131044685,0.374908903,FALSE
YHR183W,GND1,LA,-0.0482275,0.731975976,0.884208385,FALSE
YHR190W,ERG9,LA,0.792715833,0.007889723,0.071059498,FALSE
YHR193C,EGD2,LA,-0.786315833,5.41E-05,0.002117365,FALSE
YHR196W,UTP9,LA,-0.300531667,0.44834624,0.704748722,FALSE
YHR200W,RPN10,LA,-0.197579167,0.319667349,0.598646224,FALSE
YHR201C,PPX1,LA,0.174165,0.592734491,0.803716331,FALSE
YHR203C;YJR145C,NA,LA,0.419325,0.012781414,0.096408467,FALSE
YHR208W,BAT1,LA,0.246431667,0.387649366,0.658985517,FALSE
YHR216W,IMD2,LA,0.2314025,0.112008156,0.344784942,FALSE
YIL020C,HIS6,LA,0.237034167,0.296077817,0.575700502,FALSE
YIL021W,RPB3,LA,0.076328333,0.615872934,0.817717905,FALSE
YIL022W,TIM44,LA,0.3454725,0.014292656,0.103168821,FALSE
YIL027C,EMC5,LA,0.0744975,0.678301672,0.854583932,FALSE
YIL033C,BCY1,LA,-0.465805833,0.005575402,0.056832138,FALSE
YIL034C,CAP2,LA,0.15223,0.364488547,0.639575223,FALSE
YIL038C,NOT3,LA,-0.3220575,0.026595093,0.151186795,FALSE
YIL041W,GVP36,LA,-0.201536667,0.210155606,0.483854861,FALSE
YIL043C,CBR1,LA,0.105431667,0.414139024,0.680469869,FALSE
YIL044C,AGE2,LA,0.574291667,0.004369147,0.048241031,FALSE
YIL051C,MMF1,LA,-0.617969167,0.017401687,0.116707062,FALSE
YIL053W,GPP1,LA,-0.037925833,0.892759941,0.960320715,FALSE
YIL063C,YRB2,LA,-0.151865,0.133731715,0.37918803,FALSE
YIL074C,SER33,LA,0.054385833,0.68508127,0.858145653,FALSE
YIL075C,RPN2,LA,0.066785833,0.691728781,0.861736084,FALSE
YIL076W,SEC28,LA,-0.476496667,0.012243876,0.093831574,FALSE
YIL078W,THS1,LA,0.1466025,0.210750507,0.484589588,FALSE
YIL083C,CAB2,LA,0.270915,0.128925481,0.371611774,FALSE
YIL091C,UTP25,LA,-0.450521667,0.009396346,0.079366502,FALSE
YIL094C,LYS12,LA,0.184815833,0.239992301,0.518260673,FALSE
YIL103W,DPH1,LA,-0.415631667,0.280178361,0.560539011,FALSE
YIL108W,YIL108W,LA,0.1810325,0.228103271,0.504479534,FALSE
YIL109C,SEC24,LA,0.207178333,0.144665113,0.395726333,FALSE
YIL115C,NUP159,LA,-0.028553333,0.818981357,0.927252544,FALSE
YIL116W,HIS5,LA,0.356963333,0.028957529,0.159231082,FALSE
YIL118W,RHO3,LA,0.353668333,0.026758247,0.151927885,FALSE
YIL121W,QDR2,LA,0.6528,0.036632049,0.183209895,FALSE
YIL124W,AYR1,LA,0.4933025,0.020695624,0.129809369,FALSE
YIL125W,KGD1,LA,-0.188670833,0.161640687,0.419816932,FALSE
YIL133C,RPL16A,LA,0.2220525,0.26701879,0.547419694,FALSE
YIL137C,TMA108,LA,-0.1091475,0.474922703,0.726345041,FALSE
YIL138C,TPM2,LA,-1.21774,0.001668558,0.025568854,TRUE
YIL142W,CCT2,LA,-0.041724167,0.675827591,0.853185281,FALSE
YIL148W;YKR094C,NA,LA,0.170150833,0.613564106,0.816345118,FALSE
YIR006C,PAN1,LA,0.321138333,0.026599043,0.151186795,FALSE
YIR012W,SQT1,LA,0.0578225,0.740151894,0.888055639,FALSE
YIR026C,YVH1,LA,-0.244573333,0.258784142,0.538885919,FALSE
YIR034C,LYS1,LA,-0.0594425,0.761889355,0.897966349,FALSE
YIR036C,IRC24,LA,0.136068333,0.31785899,0.596804393,FALSE
YIR037W,HYR1,LA,-0.303268333,0.271973143,0.552823518,FALSE
YIR038C,GTT1,LA,0.162779167,0.286799796,0.566294545,FALSE
YJL001W,PRE3,LA,-0.088236667,0.522543276,0.759810587,FALSE
YJL002C,OST1,LA,0.195218333,0.292382157,0.572355523,FALSE
YJL008C,CCT8,LA,-0.040435833,0.672887879,0.851138943,FALSE
YJL012C,VTC4,LA,0.181601667,0.29732535,0.577155618,FALSE
YJL014W,CCT3,LA,-0.034988333,0.721682946,0.87860454,FALSE
YJL020C,BBC1,LA,0.227753333,0.042373501,0.198878428,FALSE
YJL026W,RNR2,LA,0.123895,0.458832611,0.713280579,FALSE
YJL034W,KAR2,LA,0.074335833,0.652939079,0.840107815,FALSE
YJL041W,NSP1,LA,-0.063989167,0.666860264,0.847821992,FALSE
YJL050W,MTR4,LA,-0.0060975,0.971508157,0.990554253,FALSE
YJL052W,TDH1,LA,-0.433244167,0.022633045,0.137158707,FALSE
YJL055W,YJL055W,LA,-0.56793,0.004720865,0.050950545,FALSE
YJL060W,BNA3,LA,-0.036701667,0.80849584,0.921469499,FALSE
YJL068C,YJL068C,LA,0.118446667,0.431885015,0.692652861,FALSE
YJL076W,NET1,LA,0.08948,0.47458396,0.726223279,FALSE
YJL080C,SCP160,LA,0.042356667,0.694805971,0.863463236,FALSE
YJL088W,ARG3,LA,0.369225833,0.03732091,0.185473613,FALSE
YJL109C,UTP10,LA,0.466493333,0.052647265,0.225082156,FALSE
YJL111W,CCT7,LA,0.107506667,0.289472785,0.568711839,FALSE
YJL115W,ASF1,LA,-0.07253,0.701564882,0.867784398,FALSE
YJL117W,PHO86,LA,-0.5127625,0.098960775,0.322783752,FALSE
YJL121C,RPE1,LA,-0.356985,0.2351713,0.512676681,FALSE
YJL123C,MTC1,LA,0.177575833,0.135715538,0.382107687,FALSE
YJL124C,LSM1,LA,-0.231163333,0.372513635,0.64667638,FALSE
YJL130C,URA2,LA,-0.139864167,0.271435094,0.552200047,FALSE
YJL138C;YKR059W,NA,LA,-0.364153333,0.101639449,0.32784053,FALSE
YJL140W,RPB4,LA,-0.150444167,0.320208346,0.599112057,FALSE
YJL145W,SFH5,LA,-0.110336667,0.558943341,0.78246173,FALSE
YJL153C,INO1,LA,-0.7780475,1.57E-06,1.26E-04,FALSE
YJL167W,ERG20,LA,0.18128,0.243006315,0.521836271,FALSE
YJL171C,YJL171C,LA,0.647124167,0.003332686,0.040518842,FALSE
YJL172W,CPS1,LA,-0.164341667,0.350575512,0.627515711,FALSE
YJL178C,ATG27,LA,-0.056054167,0.813145449,0.924342044,FALSE
YJL186W,MNN5,LA,0.569260833,0.012948654,0.0970797,FALSE
YJL190C;YLR367W,NA,LA,-0.428838333,0.205372774,0.478722287,FALSE
YJL191W,RPS14B,LA,-0.295525833,0.14912804,0.401995925,FALSE
YJL200C,ACO2,LA,0.162628333,0.248671059,0.528082533,FALSE
YJR002W,MPP10,LA,-0.053730833,0.744791754,0.88964184,FALSE
YJR007W,SUI2,LA,-0.0977725,0.500863351,0.745206147,FALSE
YJR009C,TDH2,LA,0.468344167,0.034027018,0.175143704,FALSE
YJR010W,MET3,LA,0.019859167,0.944424812,0.980478522,FALSE
YJR014W,TMA22,LA,-0.002109167,0.992793052,0.997605349,FALSE
YJR016C,ILV3,LA,-0.027185,0.887900551,0.958524922,FALSE
YJR017C,ESS1,LA,-0.074104167,0.742923251,0.888935048,FALSE
YJR025C,BNA1,LA,-0.622915833,0.03500197,0.178172534,FALSE
YJR045C,SSC1,LA,-0.097218333,0.532318831,0.765642755,FALSE
YJR060W,CBF1,LA,-0.19769,0.3714584,0.645755911,FALSE
YJR064W,CCT5,LA,-0.043398333,0.744164186,0.889386413,FALSE
YJR065C,ARP3,LA,0.008168333,0.941637371,0.979236844,FALSE
YJR068W,RFC2,LA,0.107828333,0.431554297,0.692438053,FALSE
YJR069C,HAM1,LA,-0.264841667,0.15330582,0.407667698,FALSE
YJR070C,LIA1,LA,-0.391549167,0.072997622,0.272231337,FALSE
YJR072C,NPA3,LA,-0.2606875,0.314467094,0.593217361,FALSE
YJR073C,OPI3,LA,0.2773875,0.357512303,0.633639923,FALSE
YJR074W,MOG1,LA,-0.024573333,0.890683436,0.959541597,FALSE
YJR076C,CDC11,LA,0.119425833,0.575417111,0.792745347,FALSE
YJR077C,MIR1,LA,-0.456625,0.015406217,0.108407591,FALSE
YJR088C,EMC2,LA,0.2790025,0.195249569,0.466295886,FALSE
YJR094W-A;YPR043W,NA,LA,0.545668333,0.255206103,0.534834233,FALSE
YJR103W,URA8,LA,-0.152778333,0.565177533,0.786416125,FALSE
YJR104C,SOD1,LA,-0.540070833,0.08886101,0.303664684,FALSE
YJR105W,ADO1,LA,-0.214321667,0.264727277,0.545194408,FALSE
YJR109C,CPA2,LA,0.265934167,0.103267678,0.330620899,FALSE
YJR117W,STE24,LA,0.481465833,0.036351844,0.182476269,FALSE
YJR121W,ATP2,LA,-0.37449,0.002112543,0.029673716,FALSE
YJR123W,RPS5,LA,-0.1125325,0.545647254,0.774355246,FALSE
YJR125C,ENT3,LA,0.210100833,0.135132719,0.381368821,FALSE
YJR137C,MET5,LA,0.297665833,0.007257902,0.067613373,FALSE
YJR139C,HOM6,LA,-0.165591667,0.303277906,0.583043372,FALSE
YJR143C,PMT4,LA,0.121014167,0.654172602,0.841020452,FALSE
YJR144W,MGM101,LA,-0.09074,0.612848425,0.816122835,FALSE
YJR148W,BAT2,LA,0.066783333,0.726277732,0.881364432,FALSE
YKL001C,MET14,LA,0.356751667,0.277408711,0.557840949,FALSE
YKL006W,RPL14A,LA,-0.560036667,0.008382668,0.073807806,FALSE
YKL007W,CAP1,LA,0.230838333,0.220084163,0.494887605,FALSE
YKL009W,MRT4,LA,0.259285,0.154218043,0.409031628,FALSE
YKL013C,ARC19,LA,0.390821667,0.075003123,0.27658937,FALSE
YKL016C,ATP7,LA,-0.3109925,0.181502923,0.447571361,FALSE
YKL021C,MAK11,LA,-0.00201,0.991755405,0.997417406,FALSE
YKL024C,URA6,LA,0.1637875,0.466871089,0.719880682,FALSE
YKL027W,TCD2,LA,-0.159595,0.327983647,0.606504896,FALSE
YKL029C,MAE1,LA,0.118831667,0.257556257,0.537479412,FALSE
YKL033W-A,YKL033W,LA,-0.67068,0.005476659,0.056323497,FALSE
YKL035W,UGP1,LA,-0.11544,0.363017032,0.63799572,FALSE
YKL040C,NFU1,LA,-0.461128333,0.024775207,0.144515514,FALSE
YKL054C,DEF1,LA,0.239269167,0.332913583,0.611660219,FALSE
YKL056C,TMA19,LA,-0.01036,0.966343758,0.988739361,FALSE
YKL057C,NUP120,LA,0.514150833,0.030030428,0.162315593,FALSE
YKL060C,FBA1,LA,-0.145486667,0.745287972,0.889917683,FALSE
YKL065C,YET1,LA,0.5563825,0.018901722,0.123376343,FALSE
YKL067W,YNK1,LA,-0.5952425,0.002037539,0.028995448,FALSE
YKL068W,NUP100,LA,0.071635833,0.715956767,0.875693749,FALSE
YKL073W,LHS1,LA,-0.044318333,0.729155879,0.882813187,FALSE
YKL077W,YKL077W,LA,-0.118985833,0.476712075,0.727970351,FALSE
YKL080W,VMA5,LA,0.206566667,0.082404899,0.291427068,FALSE
YKL081W,TEF4,LA,-0.085914167,0.650309125,0.838407234,FALSE
YKL085W,MDH1,LA,-0.465026667,0.02404476,0.141756137,FALSE
YKL103C,APE1,LA,-0.0250575,0.898939892,0.962814408,FALSE
YKL104C,GFA1,LA,-0.028160833,0.868148334,0.949673599,FALSE
YKL114C,APN1,LA,0.2044375,0.195475417,0.466622,FALSE
YKL117W,SBA1,LA,0.338346667,0.350122749,0.62699752,FALSE
YKL120W,OAC1,LA,0.211945,0.299190068,0.579085071,FALSE
YKL126W,YPK1,LA,0.111841667,0.479813303,0.730077559,FALSE
YKL127W,PGM1,LA,0.193495833,0.110697936,0.342508288,FALSE
YKL129C,MYO3,LA,0.4190325,0.125274141,0.366118787,FALSE
YKL142W,MRP8,LA,-0.685001667,0.009100669,0.077806923,FALSE
YKL145W,RPT1,LA,-0.1557325,0.108668794,0.33915914,FALSE
YKL150W,MCR1,LA,-0.194475833,0.1587111,0.415531127,FALSE
YKL152C,GPM1,LA,0.762500833,0.037819018,0.186729635,FALSE
YKL157W,APE2,LA,-0.011630833,0.906813884,0.966032459,FALSE
YKL179C,COY1,LA,0.371685,0.083435729,0.293272854,FALSE
YKL180W,RPL17A,LA,0.296993333,0.125965513,0.367295728,FALSE
YKL181W,PRS1,LA,-0.021940833,0.881861378,0.955678306,FALSE
YKL182W,FAS1,LA,0.1764225,0.230934482,0.50759366,FALSE
YKL193C,SDS22,LA,-0.199050833,0.195508386,0.466670513,FALSE
YKL196C,YKT6,LA,0.684585,0.001148393,0.019848104,FALSE
YKL204W,EAP1,LA,0.098303333,0.431237771,0.69224665,FALSE
YKL210W,UBA1,LA,0.144590833,0.187002759,0.454901564,FALSE
YKL211C,TRP3,LA,0.224879167,0.09923568,0.323223285,FALSE
YKL212W,SAC1,LA,0.490655833,0.009967679,0.082338783,FALSE
YKL214C,YRA2,LA,0.301075833,0.221177965,0.496318835,FALSE
YKL215C,OXP1,LA,-0.146845833,0.377527257,0.651296029,FALSE
YKL216W,URA1,LA,0.304115833,0.357733335,0.633715499,FALSE
YKR001C,VPS1,LA,0.163883333,0.162980543,0.421811187,FALSE
YKR014C,YPT52,LA,0.314595833,0.037356844,0.185527263,FALSE
YKR016W,MIC60,LA,-0.009718333,0.926639353,0.973327416,FALSE
YKR018C,YKR018C,LA,0.365389167,0.110975959,0.34302336,FALSE
YKR035W-A,DID2,LA,-0.534038333,2.18E-05,0.001043019,FALSE
YKR042W,UTH1,LA,-1.087005833,0.028765631,0.158757371,FALSE
YKR043C,SHB17,LA,0.273253333,0.049835732,0.218012863,FALSE
YKR048C,NAP1,LA,-0.027688333,0.899476297,0.963086464,FALSE
YKR057W,RPS21A,LA,-1.704309167,2.80E-07,2.88E-05,TRUE
YKR066C,CCP1,LA,-0.076350833,0.764668661,0.899356221,FALSE
YKR071C,DRE2,LA,0.209773333,0.355845525,0.632134598,FALSE
YKR074W,AIM29,LA,-0.6676675,0.011511542,0.090320203,FALSE
YKR080W,MTD1,LA,-0.310485,0.166817343,0.427469441,FALSE
YKR081C,RPF2,LA,0.4685625,0.076888375,0.28034378,FALSE
YKR082W,NUP133,LA,-0.055115833,0.806492226,0.920419027,FALSE
YKR084C,HBS1,LA,-0.501804167,0.002076964,0.029341488,FALSE
YKR092C,SRP40,LA,0.061588333,0.853583798,0.942195738,FALSE
YKR095W,MLP1,LA,-0.1386725,0.229765204,0.506208185,FALSE
YLL001W,DNM1,LA,-0.140126667,0.194573066,0.465477748,FALSE
YLL008W,DRS1,LA,0.340435,0.054326946,0.229050388,FALSE
YLL018C,DPS1,LA,0.6155125,9.03E-04,0.016855353,FALSE
YLL021W,SPA2,LA,0.06974,0.727885282,0.882024109,FALSE
YLL024C,SSA2,LA,0.1370875,0.308943522,0.588418291,FALSE
YLL026W,HSP104,LA,-0.28516,0.002175145,0.030230826,FALSE
YLL029W,FRA1,LA,0.232678333,0.212255204,0.486412683,FALSE
YLL034C,RIX7,LA,-0.077808333,0.597674423,0.806840792,FALSE
YLL036C,PRP19,LA,0.65143,0.003355976,0.040748766,FALSE
YLL045C,RPL8B,LA,-0.076728333,0.700458146,0.866967618,FALSE
YLL048C,YBT1,LA,0.527051667,0.013317493,0.09861434,FALSE
YLL050C,COF1,LA,-0.687974167,3.25E-04,0.008154914,FALSE
YLR017W,MEU1,LA,0.228011667,0.325875939,0.604793109,FALSE
YLR025W,SNF7,LA,-0.069111667,0.629408997,0.825963619,FALSE
YLR027C,AAT2,LA,0.2253375,0.061081507,0.245147806,FALSE
YLR028C,ADE16,LA,0.05859,0.65822348,0.843173173,FALSE
YLR029C,RPL15A,LA,-0.507651667,0.034737147,0.177240144,FALSE
YLR033W,RSC58,LA,0.133885,0.508082879,0.750307342,FALSE
YLR043C,TRX1,LA,-0.830880833,0.008584558,0.074921997,FALSE
YLR044C,PDC1,LA,0.076886667,0.667528246,0.848377499,FALSE
YLR048W,RPS0B,LA,-0.077926667,0.78094117,0.907464477,FALSE
YLR058C,SHM2,LA,-0.192748333,0.11573454,0.35097013,FALSE
YLR060W,FRS1,LA,-0.355158333,0.001528802,0.024015659,FALSE
YLR061W,RPL22A,LA,-0.1831025,0.287783906,0.567198747,FALSE
YLR075W,RPL10,LA,-0.0076525,0.974369213,0.991422368,FALSE
YLR089C,ALT1,LA,-0.1071075,0.624872091,0.823198149,FALSE
YLR100W,ERG27,LA,0.488769167,0.009564931,0.080214991,FALSE
YLR106C,MDN1,LA,0.270675833,0.125870926,0.367126416,FALSE
YLR109W,AHP1,LA,-1.063510833,6.39E-05,0.002406622,TRUE
YLR113W,HOG1,LA,-0.086636667,0.685533176,0.858398536,FALSE
YLR133W,CKI1,LA,0.082836667,0.642138297,0.83406326,FALSE
YLR134W,PDC5,LA,0.216610833,0.493572073,0.74050862,FALSE
YLR150W,STM1,LA,0.315499167,0.226373534,0.502477347,FALSE
YLR153C,ACS2,LA,0.094198333,0.357889135,0.633810906,FALSE
YLR163C,MAS1,LA,0.004989167,0.973281535,0.991195676,FALSE
YLR167W,RPS31,LA,0.551324167,0.065616899,0.255540938,FALSE
YLR172C,DPH5,LA,-0.234684167,0.19136714,0.461477663,FALSE
YLR175W,CBF5,LA,0.6822775,1.83E-04,0.005375571,FALSE
YLR179C,YLR179C,LA,-0.538455,0.008518464,0.074503754,FALSE
YLR180W,SAM1,LA,-0.53669,1.34E-04,0.004243842,FALSE
YLR185W,RPL37A,LA,-0.326403333,0.423896538,0.687913723,FALSE
YLR186W,EMG1,LA,0.170843333,0.427800806,0.69053304,FALSE
YLR192C,HCR1,LA,-0.516030833,2.86E-05,0.001287964,FALSE
YLR195C,NMT1,LA,-0.353243333,0.018654395,0.122503499,FALSE
YLR196W,PWP1,LA,0.067553333,0.718090256,0.876865367,FALSE
YLR197W,NOP56,LA,0.119924167,0.375736517,0.649350504,FALSE
YLR203C,MSS51,LA,-0.584436667,0.00506616,0.053472914,FALSE
YLR208W,SEC13,LA,0.091265833,0.541104369,0.771416576,FALSE
YLR209C,PNP1,LA,0.152403333,0.414936783,0.681225382,FALSE
YLR216C,CPR6,LA,0.389365,0.081537463,0.289468191,FALSE
YLR220W,CCC1,LA,0.254789167,0.216293713,0.491216247,FALSE
YLR222C,UTP13,LA,0.090458333,0.475645222,0.726972982,FALSE
YLR244C,MAP1,LA,0.47693,8.66E-04,0.016344013,FALSE
YLR248W,RCK2,LA,-0.04905,0.709092931,0.872009903,FALSE
YLR249W,YEF3,LA,-0.005513333,0.9679974,0.989478891,FALSE
YLR257W,YLR257W,LA,0.05956,0.802856775,0.91880673,FALSE
YLR259C,HSP60,LA,-0.1758225,0.088381321,0.302919299,FALSE
YLR262C,YPT6,LA,0.335916667,0.243522855,0.522441474,FALSE
YLR270W,DCS1,LA,0.32364,0.016768232,0.114250535,FALSE
YLR276C,DBP9,LA,0.195053333,0.296145743,0.575752262,FALSE
YLR286C,CTS1,LA,0.094155833,0.685555688,0.858398536,FALSE
YLR287C-A;YOR182C,NA,LA,0.421411667,0.25262055,0.531878254,FALSE
YLR291C,GCD7,LA,0.393788333,0.052975192,0.22571368,FALSE
YLR292C,SEC72,LA,0.173794167,0.469400638,0.722094615,FALSE
YLR300W,EXG1,LA,-0.294328333,0.097515365,0.320220428,FALSE
YLR301W,HRI1,LA,-0.209185833,0.389997704,0.660872044,FALSE
YLR304C,ACO1,LA,-0.1728225,0.254377196,0.533749491,FALSE
YLR314C,CDC3,LA,-0.190343333,0.098379433,0.32191195,FALSE
YLR321C,SFH1,LA,-0.10097,0.570406817,0.789798203,FALSE
YLR325C,RPL38,LA,-0.0237775,0.917387436,0.970209846,FALSE
YLR328W,NMA1,LA,0.005575,0.977364192,0.992606558,FALSE
YLR330W,CHS5,LA,0.289554167,0.090721509,0.306783695,FALSE
